,embedding_d,channels,train_split,mse,mae,r2
1895,4,32,0.3,0.12577987,0.3047175,-0.2945287499196101
1896,4,32,0.3,0.15370816,0.3057524,-0.28500571624116433
1897,4,32,0.3,0.14457086,0.31853637,-0.2952073756640148
1898,4,32,0.3,0.11789467,0.27143294,-0.16349648459840704
1899,4,32,0.3,0.13049537,0.3005368,-0.31169683414348315
1900,4,32,0.4,0.12592529,0.2867724,-0.3282587418321685
1901,4,32,0.4,0.11979031,0.27098405,-0.1777373922933465
1902,4,32,0.4,0.17220844,0.3169737,-0.5763098957512498
1903,4,32,0.4,0.25939554,0.39985093,-1.6207732515231696
1904,4,32,0.4,0.14403583,0.29492924,-0.22792161442341574
1905,4,32,0.4,0.17040767,0.29115412,-0.5147744588416239
1906,4,32,0.4,0.115815,0.27652058,-0.6370251237681035
1907,4,32,0.4,0.15767713,0.31728604,-0.26857077535049867
1908,4,32,0.4,0.11149889,0.2589708,0.06723895906542499
1909,4,32,0.4,0.18156782,0.3046951,-0.8823423998298987
1910,4,32,0.4,0.16476925,0.32528728,-0.524630562428142
1911,4,32,0.4,0.18471523,0.3532338,-1.0649051339548006
1912,4,32,0.4,0.10213933,0.2526918,0.04382090458947352
1913,4,32,0.4,0.11923352,0.2541341,-0.03162463374101554
1914,4,32,0.4,0.09121272,0.22981435,0.18132156549744516
1915,4,32,0.4,0.11070582,0.2582596,0.08705330306945736
1916,4,32,0.4,0.11178491,0.26959354,0.018973956858313157
1917,4,32,0.4,0.23559254,0.37723702,-0.8515263046690373
1918,4,32,0.4,0.17912327,0.31681794,-0.5508481571812922
1919,4,32,0.4,0.17569521,0.3147469,-0.5279357632770216
1920,4,32,0.4,0.16973734,0.34694615,-1.4712843515086003
1921,4,32,0.4,0.14420687,0.33234733,-0.28759175753340616
1922,4,32,0.4,0.21828786,0.36228716,-0.8017503064847453
1923,4,32,0.4,0.13992225,0.29672182,-0.0841150831896218
1924,4,32,0.4,0.09681363,0.25325802,0.015302370432254686
1925,4,32,0.4,0.0901743,0.2312719,-0.05189869269377567
1926,4,32,0.4,0.08755454,0.24315286,0.09126843531657247
1927,4,32,0.4,0.17349483,0.32488853,-0.7039542089669333
1928,4,32,0.4,0.07430618,0.23215973,0.37491588514541074
1929,4,32,0.4,0.20780614,0.3653622,-0.8994861216077401
1930,4,32,0.4,0.15232582,0.32405835,-0.41312717528338805
1931,4,32,0.4,0.17373005,0.34269726,-0.44155834632897983
1932,4,32,0.4,0.13063605,0.30007362,-0.31621215903719646
1933,4,32,0.4,0.12526532,0.28216887,-0.22080537220013774
1934,4,32,0.4,0.17355111,0.3354917,-0.45107395663140526
1935,4,32,0.4,0.11431839,0.30217913,-0.08586819431473125
1936,4,32,0.4,0.10813534,0.27926,-0.01737576606705482
1937,4,32,0.4,0.105658345,0.2695706,-0.026509090795931334
1938,4,32,0.4,0.11928976,0.28859407,-0.11983768866271594
1939,4,32,0.4,0.12473146,0.2837288,-0.026060539745291544
1940,4,32,0.4,0.1777249,0.3152062,-0.6142016498233769
